ENSG00000103196	6627.09819848344	-2.73793940524747	0.209900239728166	-13.0440032312172	6.87502492237851e-39	1.09312896265818e-36
ENSG00000103257	722.119990963977	1.09244961328664	0.305058080750997	3.58112006276715	0.000342124381235456	0.0271988883082187
ENSG00000103150	287.602801847136	-0.953913943298018	0.276925965353172	-3.44465331043069	0.000571792269058226	0.030304990260086
ENSG00000103175	502.428190690757	-1.23376550091283	0.389932788533045	-3.1640465669849	0.00155591898452627	0.0618477796349191
ENSG00000166473	338.978003996522	0.88934257139562	0.30534076704035	2.91262309981063	0.00358406903042985	0.113973395167669
ENSG00000197943	54.7154050617439	-1.14667535564608	0.430394699635934	-2.66424135012825	0.00771621796817517	0.184387924191908
ENSG00000154102	127.673082819215	0.915633990174388	0.345896293082005	2.64713444025637	0.00811770735436074	0.184387924191908
ENSG00000258947	50.5621634719586	1.09103776552121	0.430471686289616	2.53451690382993	0.0112602494191536	0.223797457205678
ENSG00000166446	288.883282099991	-0.657216586394813	0.281074664414374	-2.33822777219761	0.0193754355485257	0.316339551895534
ENSG00000103187	3733.84931529201	-0.430367061078844	0.18484084358716	-2.32831149613266	0.0198955693016059	0.316339551895534
ENSG00000261609	328.040571102255	-0.607067613433719	0.268033943504596	-2.26489080262071	0.0235193813205972	0.33996196636136
ENSG00000131148	682.675867002681	-0.448618777758583	0.226889033385646	-1.97726073871565	0.0480121651333891	0.588501002955879
ENSG00000260630	60.7843204962313	0.815755758308442	0.412761120511853	1.97633865635612	0.0481164342039398	0.588501002955879
ENSG00000131149	1263.9522236426	0.355411627177834	0.201487856480354	1.76393571993004	0.0777428021228644	0.727123855149143
ENSG00000103248	508.063119789081	0.436049303536885	0.238985790973087	1.82458254844947	0.0680640489250776	0.727123855149143
ENSG00000172530	298.385799746205	0.535815687982164	0.297382147139269	1.80177489851545	0.0715808285437638	0.727123855149143
ENSG00000204991	167.246344244795	0.596831773925538	0.33407739326735	1.78650751578367	0.0740171214112526	0.727123855149143
ENSG00000135686	2878.33740033529	-0.306142387425238	0.187611331507518	-1.63179049455747	0.102723628437276	0.907392051195937
ENSG00000259867	2.82676462799348	0.0481464007734007	0.305303790054618	0.157699977339906	0.874693218350301	0.993159792848498
ENSG00000168589	13.0321043604031	-0.2203093242133	0.422241804502531	-0.521761042758095	0.601836717125089	0.993159792848498
ENSG00000260064	0.210816150150087	0.0277957100595445	0.160880615754629	0.172772275448882	0.862830430275486	0.993159792848498
ENSG00000260896	3.21653699298233	0.0947645834366653	0.315528600498903	0.300335954607053	0.763920910552783	0.993159792848498
ENSG00000103121	247.870950898308	-0.403042786574018	0.292045787176949	-1.38006711368795	0.167565981712378	0.993159792848498
ENSG00000166451	147.888784924176	-0.377612064759221	0.333114225261349	-1.13358132473316	0.256970210345297	0.993159792848498
ENSG00000260213	2.3447828872046	-0.14635088363124	0.280137291586113	-0.522425567844302	0.601374057999227	0.993159792848498
ENSG00000261061	42.8822438168656	-0.172897948236795	0.443776712789597	-0.389605725703705	0.696828117581823	0.993159792848498
ENSG00000166454	2914.07618644372	0.0860233889825942	0.209772599229251	0.410079244375396	0.681747817721542	0.993159792848498
ENSG00000166455	14.1365074095912	0.488322540694003	0.440180990595564	1.10936762633321	0.26727162226396	0.993159792848498
ENSG00000260643	2.01258169556689	0.211804150281636	0.232811019059958	0.909768580271057	0.362944567864742	0.993159792848498
